Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
7930.246,168,1840.565125,309.4942,416.1,113.793,113.793,642.688,609.33,165.6,8.861,17.24,34.1,369.9636938,1796.366388,246.3031667
8623.479,165,2704.6225,240.542375,514,175.29,175.29,710.561,640.529,207.6,11.016,25.228,49.9,468.2982396,2070.488979,274.139
9014.162,180,3310.629556,1153.6415,617.5,246.338,246.338,777.336,670.64,249.9,13.139,34.323,68,630.6487547,2420.378509,302.223
9397.001,273,7796.0132,1339.04,714.8,332.167,332.167,831.749,694.493,295.9,15.415,44.217,87.5,1063.038433,3308.6702,328.2123333
9437.003,408,5099.4855,514.5915,820.6,438.095,438.095,929.109,736.417,356.7,18.3,60.482,119.7,828.2979167,2786.295833,370.118
9891.354,513,7277.6194,445.053125,930,644.851,644.851,1091.359,783.734,448.7,22.402,90.137,178.4,1089.175544,3283.646254,435.7886667
6935.895,30,533.636,436.437,113.8,5.365,5.365,577.208,563.687,121.3,6.545,32.925,23.7,204.164,1342.522167,220.8941667
7002.751,66,488.44,224.8188333,208.8,23.142,23.142,526.673,562.862,121.4,6.517,18.908,16.9,190.6335694,1335.658639,208.8766667
7240.765,153,931.1168889,198.109,314.4,60.365,60.365,587.621,583.138,138.8,7.447,12.342,24.4,255.9253241,1482.959315,225.6246667
8079.271,216,1472.4621,515.824,416.1,113.789,113.789,641.825,609.172,165.5,8.853,17.198,34,360.3760083,1802.241017,246.0913333
8765.387,225,2704.621875,481.0855,514,175.311,175.311,709.606,640.351,207.6,11.004,25.173,49.8,493.2386146,2144.234229,273.9223333
9000.19,288,3310.661333,576.818,617.5,246.267,246.267,776.26,670.423,249.8,13.125,34.252,67.8,591.4311111,2339.906056,301.9433333
9315.506,273,3897.9714,1339.04,714.8,332.061,332.061,830.741,694.327,295.8,15.399,44.137,87.4,738.06145,2645.3964,327.9673333
9478.408,384,8499.122167,771.88675,820.6,438.113,438.113,928.085,736.264,356.6,18.28,60.387,119.5,1130.912576,3398.68832,369.8526667
9914.105,432,7277.7245,1186.808,930,644.98,644.98,1090.497,783.599,448.6,22.375,90.034,178.2,1144.149792,3397.602917,435.5508333
6867.21,54,293.5692857,218.4203333,113.8,5.416,5.416,526.787,556.073,115.8,6.228,29.691,17.7,161.9083849,1258.735937,208.7131667
7035.464,60,404.97375,337.70525,208.8,23.469,23.469,519.829,561.89,120.8,6.476,17.638,16,191.7541667,1345.068667,207.1055
7363.349,135,1396.694,346.69075,314.4,60.36,60.36,586.824,582.991,138.8,7.439,12.308,24.4,305.5222292,1602.748958,225.4603333
8080.29,156,1472.462,386.868,416.1,113.78,113.78,640.963,609.013,165.5,8.844,17.157,34,344.5389167,1770.916667,245.9128333
8734.3,255,4327.4308,274.9061429,514,175.291,175.291,708.655,640.173,207.6,10.993,25.118,49.7,613.6798286,2380.154657,273.7065
9098.22,252,3310.694,288.408125,617.5,246.275,246.275,775.187,670.207,249.8,13.112,34.181,67.7,564.2782604,2302.182854,301.6978333
9260.011,210,6496.567333,892.693,714.8,332.128,332.128,829.736,694.161,295.7,15.382,44.058,87.2,912.0461111,2984.366556,327.7061667
9542.813,240,5666.072333,441.078,820.6,438.04,438.04,927.065,736.11,356.6,18.259,60.292,119.4,855.1296944,2858.100556,369.621
9939.847,432,14555.5406,593.4053333,930,645.106,645.106,1089.634,783.465,448.4,22.349,89.931,178,1701.078078,4515.983156,435.2965
6910.396,45,134.888,660.302,113.8,5.946,5.946,481.029,549.205,111.4,5.958,22.325,12,178.98325,1311.722,196.9861667
7100.28,78,503.2046667,225.7503333,208.8,24.129,24.129,511.021,560.793,120.2,6.43,15.056,14.8,191.0260833,1356.694,204.7166667
7314.934,144,838.0272,277.3528,314.4,60.374,60.374,586.029,582.844,138.7,7.432,12.275,24.3,253.8423333,1491.514667,225.2633333
7926.322,144,2103.538429,515.8243333,416.1,113.79,113.79,640.105,608.856,165.5,8.835,17.115,33.9,406.7794802,1869.929127,245.7185
8786.21,150,3606.202667,320.7243333,514,175.322,175.322,707.706,639.995,207.5,10.982,25.063,49.6,548.53475,2258.743167,273.4743333
8946.248,198,4966.087833,576.814,617.5,246.354,246.354,774.117,669.991,249.8,13.098,34.111,67.5,721.6439028,2591.833972,301.4361667
9289.515,252,4331.014444,334.76,714.8,332.046,332.046,828.734,693.995,295.7,15.365,43.979,87.1,688.4616203,2542.355907,327.4788333
9569.217,480,5099.4545,617.509,820.6,438.107,438.107,926.047,735.958,356.5,18.239,60.197,119.2,842.4932083,2837.48125,369.3568333
9894.581,378,14555.6118,508.6332857,930,644.908,644.908,1088.772,783.331,448.3,22.322,89.828,177.8,1689.36784,4485.289014,435.0588333
6849.513,60,73.603375,331.295,113.8,6.187,6.187,470.603,547.902,110.5,5.908,19.011,10.6,146.2996979,1239.066396,194.0873333
7060.342,108,512.276,169.212125,208.8,23.982,23.982,512.276,560.863,120.3,6.433,15.803,15,189.7439271,1347.102021,205.1125
7289.518,180,838.0371,346.691,314.4,60.368,60.368,585.235,582.697,138.7,7.425,12.242,24.2,262.5302583,1504.835683,225.0831667
8103.352,228,2103.552,773.737,416.1,113.796,113.796,639.248,608.698,165.5,8.826,17.074,33.8,435.17725,1956.422833,245.5243333
8777.131,285,2404.181444,962.173,514,175.341,175.341,706.761,639.818,207.5,10.971,25.009,49.5,512.966287,2186.304407,273.2598333
9133.275,324,4256.683286,769.083,617.5,246.274,246.274,773.05,669.776,249.7,13.085,34.04,67.4,688.9054405,2557.802548,301.1751667
9302.019,336,6496.473833,1339.0395,714.8,332.063,332.063,827.734,693.83,295.6,15.349,43.9,86.9,959.4793611,3086.732556,327.2188333
9518.62,288,6374.313375,771.8855,820.6,438.096,438.096,925.033,735.806,356.4,18.218,60.102,119,945.4624896,3035.252479,369.0931667
10044.324,486,7277.9399,890.10775,930,644.853,644.853,1087.919,783.199,448.2,22.295,89.726,177.6,1123.557721,3378.870775,434.8231667
6847.892,60,36.658,223.29,113.8,6.984,6.984,451.442,545.82,109.4,5.83,10.615,7.7,131.5435833,1214.770667,188.4678333
7108.99,60,320.7827778,194.328,208.8,25.17,25.17,503.159,559.914,119.8,6.394,11.743,13.7,170.7467315,1319.678463,202.4516667
7378.103,99,1676.0928,693.3825,314.4,60.376,60.376,584.443,582.55,138.7,7.418,12.209,24.2,354.4289417,1703.55905,224.92
8075.381,216,2103.560714,221.0677143,416.1,113.798,113.798,638.393,608.541,165.5,8.817,17.033,33.7,388.0257024,1857.651238,245.3306667
8656.044,270,4327.5586,962.174,514,175.318,175.318,705.817,639.641,207.5,10.96,24.954,49.4,671.8867167,2484.182433,273.0453333
9127.305,306,3724.633875,288.40525,617.5,246.282,246.282,771.986,669.562,249.7,13.072,33.97,67.3,602.8910938,2385.021021,300.9316667
9402.522,315,6496.412333,669.52,714.8,332.046,332.046,826.737,693.665,295.6,15.332,43.821,86.8,901.8149444,2988.383389,326.9925
9608.023,240,8499.078667,1543.7695,820.6,438.01,438.01,924.022,735.655,356.3,18.198,60.008,118.8,1182.704264,3524.913528,368.8305
9987.052,432,9097.463875,445.054375,930,644.924,644.924,1087.062,783.067,448.1,22.269,89.624,177.4,1233.490688,3589.415708,434.587
6958.971,51,44.1341,677.0595,113.8,7.783,7.783,449.543,546.544,110.2,5.858,2.37,6.9,168.5812167,1308.791267,186.9025
6996.238,66,321.1896667,453.2833333,208.8,25.085,25.085,502.79,559.778,119.8,6.389,12.02,13.7,192.8266667,1345.099333,202.4128333
7279.691,99,838.0597,231.1275,314.4,60.372,60.372,583.653,582.403,138.7,7.411,12.175,24.1,245.9811,1470.4417,224.7403333
8092.415,204,2945.0074,773.7375,416.1,113.805,113.805,637.541,608.384,165.4,8.809,16.991,33.6,503.098325,2090.84415,245.1208333
8736.954,210,2163.7832,481.08775,514,175.328,175.328,704.874,639.465,207.5,10.949,24.9,49.3,446.3762458,2046.858825,272.8313333
9057.331,198,4966.216833,1153.6175,617.5,246.303,246.303,770.926,669.348,249.7,13.058,33.9,67.1,769.3310278,2706.494722,300.672
9415.026,294,4872.271,1339.04,714.8,332.12,332.12,825.742,693.501,295.5,15.316,43.742,86.6,820.396,2827.876167,326.7335
9448.425,264,10198.8658,385.942375,820.6,437.988,437.988,923.014,735.505,356.2,18.178,59.914,118.6,1229.732931,3592.636863,368.5685
9992.782,324,8086.712778,445.05475,930,644.999,644.999,1086.209,782.936,448,22.243,89.521,177.2,1140.156211,3403.924755,434.3515
6963.031,36,85.92755556,228.2743333,113.8,8.661,8.661,457.773,548.379,111.7,5.929,0,7.8,134.4087407,1239.282315,188.5968333
7139.252,102,492.4743333,169.665125,208.8,24.631,24.631,505.1,559.909,120,6.394,13.546,14.1,186.7708715,1356.137076,203.1748333
7277.281,180,1047.591875,346.6915,314.4,60.375,60.375,582.864,582.257,138.7,7.404,12.142,24,279.7333646,1537.723229,224.5611667
8042.442,228,1636.116444,309.4952,416.1,113.799,113.799,636.69,608.227,165.4,8.8,16.95,33.6,357.2480537,1790.992107,244.9445
8700.866,195,4327.5818,274.9075714,514,175.305,175.305,703.934,639.288,207.4,10.938,24.845,49.2,608.142031,2364.610062,272.6008333
9098.36,342,4966.2645,288.40375,617.5,246.319,246.319,769.868,669.135,249.6,13.045,33.831,67,709.1071042,2593.141208,300.4131667
9432.529,273,7795.5752,446.3468333,714.8,332.094,332.094,824.75,693.337,295.4,15.299,43.664,86.5,987.7383361,3165.724172,326.4916667
9427.826,480,6374.286125,1543.768,820.6,437.96,437.96,922.009,735.355,356.1,18.158,59.82,118.4,1025.36801,3180.740021,368.307
10085.506,297,8086.772778,890.1105,930,645.178,645.178,1085.359,782.806,447.8,22.216,89.417,177,1174.903107,3489.094546,434.0996667
6904.16,54,168.9375714,197.8777143,113.8,9.563,9.563,469.059,550.829,113.4,6.024,0,9,141.8377738,1241.389714,191.3853333
7049.573,90,320.1116667,226.966,208.8,25.438,25.438,500.29,559.461,119.8,6.376,10.841,13.3,175.5684722,1320.148111,201.678
7348.866,117,838.0797,346.69175,314.4,60.368,60.368,582.077,582.11,138.7,7.397,12.109,24,256.9417042,1504.234242,224.3988333
7970.481,192,1840.645875,773.738,416.1,113.806,113.806,635.841,608.07,165.4,8.791,16.909,33.5,409.8839063,1884.461813,244.7518333
8809.781,165,4327.6212,320.7256667,514,175.31,175.31,702.998,639.113,207.4,10.927,24.791,49.1,609.3579889,2385.406311,272.3881667
8961.375,360,2979.7589,769.0726667,617.5,246.305,246.305,768.815,668.922,249.6,13.032,33.761,66.8,584.9892972,2322.335261,300.155
9437.031,399,4872.195375,334.760125,714.8,332.157,332.157,823.761,693.174,295.4,15.283,43.585,86.3,745.214375,2681.65725,326.2505
9496.226,432,8499.0355,514.589,820.6,437.956,437.956,921.007,735.206,356.1,18.138,59.726,118.2,1112.542792,3366.734417,368.0628333
9941.242,432,14556.5604,890.108,930,645,645,1084.517,782.677,447.7,22.19,89.316,176.8,1725.1557,4565.8184,433.8666667
6813.368,60,889.044125,344.29075,113.8,9.201,9.201,666.141,579.946,133.1,7.295,3.634,31.8,237.2877396,1371.617313,236.986
6938.549,60,818.496,224.6915,208.8,23.056,23.056,606.14,574.625,128.8,7.045,23.178,26.1,226.9989583,1378.932083,227.648
7358.098,108,1396.3495,693.376,314.4,60.339,60.339,601.79,585.586,139,7.578,12.932,25.6,333.774125,1655.09375,228.7476667
7945.814,228,1635.878111,309.492,416.1,113.785,113.785,657.225,611.849,165.9,9.016,17.942,35.5,359.5393426,1774.844852,249.572
8696.02,150,3090.502714,962.155,514,175.253,175.253,726.608,643.363,208.1,11.21,26.155,51.8,561.1999762,2264.655119,277.8726667
9065.527,360,5957.964,1153.7545,617.5,246.179,246.179,795.617,674.171,250.5,13.374,35.527,70.3,868.422125,2900.154083,306.5815
9305.889,378,4873.474375,334.760375,714.8,332.141,332.141,848.594,697.08,296.9,15.708,45.559,90.2,746.6131458,2656.510792,332.3401667
9588.003,408,8499.175333,1543.748,820.6,438.02,438.02,946.044,738.856,358.3,18.662,62.089,122.9,1199.534528,3549.591056,374.4751667
9928.803,351,14552.319,890.0965,930,645.013,645.013,1105.254,785.783,450.9,22.87,91.846,181.8,1720.991208,4549.538583,439.7421667
6807.055,60,1430.4628,337.72025,113.8,7.688,7.688,673.867,579.321,132.4,7.265,18.37,33.6,283.5151708,1459.454342,240.8038333
7052.763,102,626.9318889,168.448375,208.8,22.956,22.956,603.088,574.174,128.6,7.025,23.414,25.8,209.5161053,1363.649877,227.0168333
7392.668,126,837.8223,173.344,314.4,60.344,60.344,600.963,585.437,139,7.571,12.898,25.5,245.3019417,1484.096383,228.5615
8009.813,216,1635.898333,386.865,416.1,113.77,113.77,656.326,611.686,165.9,9.007,17.899,35.4,364.8851111,1796.407722,249.3696667
8650.931,285,2163.3764,962.156,514,175.26,175.26,725.613,643.179,208.1,11.199,26.098,51.7,495.07845,2125.120567,277.6481667
9050.56,180,4255.739714,329.642,617.5,246.264,246.264,794.484,673.944,250.5,13.36,35.454,70.2,642.7793095,2446.617619,306.3236667
9351.388,252,7797.4564,446.3473333,714.8,332.177,332.177,847.552,696.904,296.9,15.691,45.477,90,988.9568111,3149.028122,332.0873333
9456.383,456,8499.279,617.5044,820.6,438.074,438.074,944.992,738.689,358.2,18.641,61.991,122.7,1126.2287,3381.306733,374.2021667
10055.62,486,9095.2325,508.628,930,644.72,644.72,1104.345,785.633,450.8,22.842,91.738,181.6,1245.521542,3620.033417,439.493
6760.392,57,622.204,188.1994286,113.8,5.826,5.826,623.318,570.708,125.4,6.861,32.093,28.4,198.3029524,1291.236905,231.13
6957.98,72,1110.1438,673.542,208.8,22.86,22.86,599.921,573.718,128.3,7.004,23.647,25.5,289.02465,1507.5543,226.3483333
7347.237,162,930.9247778,693.3765,314.4,60.342,60.342,600.138,585.288,139,7.563,12.864,25.5,299.3115232,1584.71338,228.3921667
7887.797,168,1635.894667,221.0658571,416.1,113.781,113.781,655.428,611.523,165.9,8.998,17.856,35.3,346.9689603,1740.439754,249.1675
8644.838,150,2403.764778,274.9018571,514,175.26,175.26,724.62,642.995,208.1,11.187,26.042,51.5,446.4692196,2027.127439,277.4073333
9075.596,288,4255.798286,769.1603333,617.5,246.212,246.212,793.354,673.717,250.4,13.346,35.38,70,688.2566349,2542.044437,306.0328333
9383.893,336,4331.857111,1339.0415,714.8,332.258,332.258,846.507,696.729,296.8,15.674,45.395,89.9,781.4349676,2739.641602,331.8341667
9457.76,432,7285.161286,1029.181333,820.6,437.976,437.976,943.944,738.522,358.1,18.62,61.893,122.5,1057.206135,3243.77977,373.9298333
9886.45,297,10394.78586,890.09825,930,644.819,644.819,1103.446,785.485,450.6,22.815,91.631,181.4,1369.741593,3840.525518,439.2295
6828.584,57,386.7373333,437.3743333,113.8,5.521,5.521,546.688,559.492,116.8,6.375,31.005,19.5,190.4844722,1304.836111,213.31
6914.582,60,752.3375714,269.133,208.8,22.602,22.602,591.688,572.467,127.4,6.946,23.924,24.5,223.5332976,1371.242429,224.4875
7264.805,144,837.8394,346.68825,314.4,60.343,60.343,599.314,585.139,139,7.556,12.83,25.4,261.0710542,1494.679275,228.2065
8057.793,216,2103.307286,193.43275,416.1,113.786,113.786,654.532,611.36,165.9,8.988,17.813,35.3,387.5254197,1850.069839,248.9821667
8651.747,210,4326.8104,384.863,514,175.259,175.259,723.63,642.811,208,11.176,25.985,51.4,620.7661167,2377.113233,277.167
9112.628,252,4965.152667,329.6378571,617.5,246.235,246.235,792.227,673.491,250.4,13.332,35.307,69.9,707.618127,2587.192254,305.7761667
9320.404,252,4873.2555,892.6923333,714.8,332.137,332.137,845.459,696.556,296.8,15.657,45.313,89.7,782.2089028,2730.881472,331.5808333
9566.135,288,6374.562875,1029.187333,820.6,438.018,438.018,942.898,738.355,358,18.598,61.796,122.3,969.194434,3086.083868,373.6578333
10016.261,432,9095.515625,890.099,930,644.806,644.806,1102.543,785.337,450.5,22.787,91.525,181.2,1272.593219,3668.113604,438.982
6902.922,36,88.763,166.63375,113.8,6.637,6.637,472.781,549.248,110.1,5.965,16.348,10.2,131.9260625,1219.125958,194.107
6955.1,84,876.6438333,336.38675,208.8,22.585,22.585,590.6,572.27,127.3,6.937,23.842,24.4,241.3624653,1413.919264,224.2248333
7336.381,153,1196.937857,346.6885,314.4,60.352,60.352,598.493,584.991,138.9,7.549,12.796,25.3,291.6466131,1567.959893,228.0048333
7904.796,216,1635.923222,386.8655,416.1,113.787,113.787,653.64,611.197,165.9,8.979,17.77,35.2,364.5957268,1778.911954,248.781
8657.659,300,3605.718333,481.079,514,175.262,175.262,722.643,642.628,208,11.164,25.929,51.3,576.0821111,2288.953056,276.944
9071.663,342,4255.897286,329.6361429,617.5,246.248,246.248,791.104,673.266,250.4,13.318,35.234,69.8,655.8876191,2477.157405,305.5203333
9368.915,210,4873.18575,382.5821429,714.8,332.184,332.184,844.414,696.384,296.7,15.639,45.231,89.6,736.0753244,2646.944482,331.328
9471.507,480,10199.3524,617.5156,820.6,438.128,438.128,941.854,738.189,357.9,18.577,61.699,122.1,1269.503583,3671.183833,373.3865
9933.07,351,12127.47117,1186.800667,930,644.743,644.743,1101.645,785.191,450.4,22.76,91.418,181,1543.097653,4195.51414,438.7356667
6935.226,36,55.31244444,339.661,113.8,8.059,8.059,461.178,549.352,110.5,5.971,2.102,7.8,141.4828704,1248.009741,189.4838333
7076.896,60,978.7664,336.1395,208.8,22.393,22.393,579.93,570.584,126.2,6.861,23.77,23.2,246.5864083,1447.165817,221.7575
7256.95,171,1396.4395,231.1256667,314.4,60.345,60.345,597.673,584.842,138.9,7.541,12.762,25.3,300.0560972,1571.710028,227.8363333
8043.791,228,2103.335286,515.821,416.1,113.769,113.769,652.748,611.035,165.8,8.97,17.728,35.1,415.1812738,1903.469381,248.5635
8671.572,210,3605.7665,962.1585,514,175.274,175.274,721.659,642.445,208,11.153,25.872,51.2,608.5668333,2356.461833,276.7215
9095.695,324,3723.952125,461.4874,617.5,246.218,246.218,789.985,673.041,250.3,13.304,35.161,69.6,620.8972104,2411.475421,305.2318333
9424.426,252,6497.525667,892.6913333,714.8,332.233,332.233,843.372,696.212,296.6,15.622,45.149,89.4,917.3198334,3018.946,331.0591667
9498.877,264,6374.616625,441.0845714,820.6,438.073,438.073,940.814,738.023,357.8,18.556,61.602,122,917.9368497,2972.875199,373.1325
10014.878,378,8085.081556,712.0814,930,644.88,644.88,1100.75,785.045,450.3,22.733,91.312,180.8,1168.821913,3460.820159,438.49
6831.473,45,194.0824,172.312875,113.8,9.199,9.199,474.235,552.062,112.6,6.077,0,9.1,141.4722729,1227.644546,192.3456667
7051.265,120,945.2764,268.8462,208.8,22.333,22.333,574.707,569.865,125.6,6.829,23.799,22.6,242.5823833,1436.086767,220.5666667
7250.522,180,930.9697778,346.68875,314.4,60.354,60.354,596.855,584.693,138.9,7.534,12.728,25.2,271.5563773,1513.822421,227.6516667
8048.789,144,2103.342143,193.433,416.1,113.77,113.77,651.859,610.873,165.8,8.961,17.685,35,381.2160953,1836.572357,248.363
8775.481,195,3090.677857,962.1595,514,175.311,175.311,720.676,642.263,208,11.141,25.816,51.1,564.2879464,2285.438226,276.4993333
8962.728,216,3310.214,769.1413333,617.5,246.237,246.237,788.868,672.817,250.3,13.291,35.088,69.5,602.9327778,2353.636722,304.9773333
9399.934,231,7796.9466,1339.0375,714.8,332.231,332.231,842.331,696.04,296.6,15.605,45.067,89.2,1060.924092,3302.32485,330.8071667
9560.245,432,5099.7061,771.89975,820.6,437.977,437.977,939.776,737.858,357.7,18.534,61.505,121.8,853.1110708,2853.737975,372.8621667
9919.679,378,7276.6495,1780.2055,930,644.835,644.835,1099.857,784.9,450.2,22.705,91.206,180.5,1190.324417,3488.228167,438.228
6828.643,60,194.84,231.811,113.8,9.934,9.934,485.198,554.3,114.3,6.166,0,10.4,149.2235833,1239.838,195.0606667
7092.827,108,665.0128571,168.025375,208.8,22.331,22.331,571.881,569.487,125.4,6.812,23.727,22.3,209.508936,1377.499372,219.9345
7394.095,135,1047.35525,693.3775,314.4,60.356,60.356,596.038,584.545,138.9,7.527,12.694,25.1,306.3040625,1607.430625,227.4673333
7952.795,120,2103.361571,193.433,416.1,113.791,113.791,650.973,610.711,165.8,8.952,17.643,34.9,379.1212976,1816.580095,248.1631667
8599.387,150,3605.7925,274.903,514,175.317,175.317,719.695,642.08,207.9,11.13,25.76,51,546.0745417,2219.899917,276.2608333
9076.762,306,2979.2298,461.4822,617.5,246.209,246.209,787.755,672.594,250.3,13.277,35.015,69.3,557.0725833,2281.197167,304.7068333
9388.442,210,7796.861,1339.0375,714.8,332.114,332.114,841.293,695.868,296.5,15.588,44.986,89.1,1059.021792,3296.87575,330.5558333
9437.611,240,10199.424,385.950625,820.6,438.03,438.03,938.741,737.693,357.7,18.513,61.408,121.6,1229.807469,3586.935938,372.6091667
10062.478,270,7276.7628,1780.203,930,644.926,644.926,1098.967,784.756,450,22.678,91.101,180.3,1181.218317,3494.061633,437.967
6888.57,48,155.0654,174.4595,113.8,10.216,10.216,490.204,555.243,115.1,6.204,0,11,140.792325,1231.68515,196.2918333
7068.169,72,618.0002857,168.00875,208.8,22.302,22.302,561.817,567.908,124.4,6.742,23.51,21.1,201.407503,1359.546673,217.5795
